RandomEngineRoot:
    Generator type: TRandom3
    Seed: 1375677904
Electric Field of 3000 volt per cm
MediumMagboltz::SetComposition:
    Xe
SolidBox:
    -1 < x [cm] < 1
    -0.74 < y [cm] < 0.74
    -1 < z [cm] < 1
Avalanche 1 of 1:
the primary electron started its drift at (x,y,z,) = ( 0x7fff8bd96e00 , 0x7fff8bd96de0 , 0x7fff8bd96dc0) [cm] with an energy of 0x7fff8bd96da0 [eV]
Sensor::SetArea:
    -1 < x [cm] < 1
    -0.74 < y [cm] < 0.74
    -1 < z [cm] < 1
step counter at 180000000 6.04981e-05 0.201409 -2.73455e-05 237.561 0.00101882
step counter at 181000000 5.68859e-05 0.201416 -3.10003e-05 238.95 0.00221042
step counter at 182000000 6.22606e-05 0.201424 -2.53117e-05 240.208 0.00185541
step counter at 183000000 5.83941e-05 0.201432 -2.58229e-05 241.503 0.00286162
step counter at 184000000 5.42039e-05 0.201439 -2.45958e-05 242.852 0.00337653
step counter at 185000000 5.2524e-05 0.201445 -2.6014e-05 244.2 0.000640421
step counter at 186000000 5.0204e-05 0.201454 -2.74327e-05 245.48 0.00488436
step counter at 187000000 4.84655e-05 0.201459 -2.63498e-05 246.839 0.00150585
step counter at 188000000 4.75829e-05 0.201469 -2.35539e-05 248.192 0.00859702
step counter at 189000000 4.85293e-05 0.201472 -2.18372e-05 249.685 0.00171856
step counter at 190000000 5.25002e-05 0.20148 -2.15638e-05 250.989 0.00401066
step counter at 191000000 4.9996e-05 0.20149 -2.70438e-05 252.15 0.00336749
step counter at 192000000 4.88852e-05 0.201498 -3.12021e-05 253.39 0.00335837
step counter at 193000000 5.06109e-05 0.201507 -3.55868e-05 254.609 0.00117565
step counter at 194000000 5.49336e-05 0.201515 -3.17698e-05 255.878 0.00115164
step counter at 195000000 5.18184e-05 0.201522 -3.54342e-05 257.262 0.00352133
step counter at 196000000 4.90533e-05 0.201532 -3.54869e-05 258.45 0.00439689
step counter at 197000000 5.20936e-05 0.201538 -3.29859e-05 259.774 0.00102385
step counter at 198000000 4.72768e-05 0.201547 -3.51525e-05 260.954 0.00337709
step counter at 199000000 4.80814e-05 0.201559 -3.03105e-05 262.105 0.00696051
step counter at 200000000 4.97834e-05 0.201565 -2.57118e-05 263.443 0.00275022
step counter at 201000000 4.95192e-05 0.201575 -2.49141e-05 264.657 0.00518292
